image_path,source,category,organ
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1035.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1036.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1037.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1038.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1039.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm104.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1040.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1041.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1042.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1043.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1044.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1045.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1046.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1047.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1048.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1049.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm105.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1050.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1051.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1052.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1053.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1054.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1055.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1056.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1057.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1058.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1059.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm106.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1060.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1061.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1062.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1063.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1064.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1065.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1066.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1067.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1068.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1069.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm107.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1070.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1071.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1072.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1073.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1074.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1075.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1076.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1077.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1078.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1079.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm108.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1080.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1081.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1082.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1083.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1084.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1085.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1086.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1087.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1088.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1089.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm109.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1090.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1091.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1092.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1093.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1094.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1095.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1096.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1097.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1098.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1099.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm11.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm110.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1100.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1101.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1102.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1103.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1104.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1105.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1106.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1107.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1108.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1109.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm111.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1110.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1111.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1112.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1113.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1114.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1115.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1116.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1117.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1118.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1119.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm112.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1120.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1121.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1122.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1123.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1124.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1125.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1126.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1127.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1128.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1129.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm113.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1130.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1131.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1132.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1133.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1134.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1135.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1136.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1137.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1138.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1139.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm114.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1140.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1141.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1142.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1143.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1144.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1145.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1146.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1147.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1148.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1149.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm115.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1150.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1151.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1152.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1153.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1154.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1155.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1156.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1157.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1158.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1159.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm116.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1160.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1161.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1162.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1163.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1164.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1165.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1166.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1167.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1168.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1169.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm117.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1170.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1171.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1172.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1173.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1174.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1175.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1176.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1177.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1178.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1179.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm118.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1180.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1181.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1182.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1183.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1184.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1185.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1186.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1187.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1188.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1189.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm119.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1190.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1191.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1192.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1193.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1194.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1195.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1196.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1197.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1198.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1199.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm12.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm120.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1200.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1201.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1202.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1203.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1204.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1205.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1206.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1207.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1208.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1209.jpg,PlantVillage,Two-spotted_spider_mite,leaf
